TimeStamp,StationId,wtc_ScYawOpe_counts,wtc_ScYawOpe_endvalue,wtc_ScYawUnw_counts,wtc_ScYawUnw_endvalue,wtc_PriAnAct_endvalue,wtc_ScAStart_counts,wtc_ScAStart_endvalue,wtc_ScBrakOp_counts,wtc_ScBrakOp_endvalue,wtc_ScBrakOp_timeon,wtc_ScFrsErr_endvalue,wtc_ScInOper_counts,wtc_ScInOper_endvalue,wtc_ScInOper_timeon,wtc_ScReToOp_counts,wtc_ScReToOp_endvalue,wtc_ScReToOp_timeon,wtc_ScStartC_counts,wtc_ScWindIR_counts,wtc_ScWindIR_endvalue,wtc_ScWindIR_timeon,wtc_OpCode_endvalue,wtc_ScEnvSto_counts,wtc_ScEnvSto_endvalue,wtc_ScEnvSto_timeon,wtc_ScComSto_counts,wtc_ScComSto_endvalue,wtc_ScComSto_timeon,wtc_ScTurSto_counts,wtc_ScTurSto_endvalue,wtc_ScTurSto_timeon,wtc_ScGrdSto_counts,wtc_ScGrdSto_endvalue,wtc_ScGrdSto_timeon,wtc_LocRemSt_endvalue,wtc_AlarmCde_endvalue,wtc_BrakStat_endvalue,wtc_GenStat_endvalue,wtc_Turbstat_endvalue,wtc_YawStat_endvalue,wtc_TlcStat_endvalue,wtc_TlcLowSpeed_endvalue,wtc_TlcStat_timeon,wtc_TlcLowSpeed_timeon,flag_alarm_code,flag_frs_error,flag_opcode_nonzero,flag_any_stop,is_anomaly,alarm_code,alarm_description,is_stopping_alarm
2016-06-17 04:10:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 04:20:00,2304520,0,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 04:30:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 04:40:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 04:50:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 05:00:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 05:10:00,2304520,5,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 05:20:00,2304520,1,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 05:30:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 05:40:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,<,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 05:50:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 06:00:00,2304520,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 06:10:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 06:20:00,2304520,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 06:30:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 06:40:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 06:50:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 07:00:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 07:10:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 07:20:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 07:30:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 07:40:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 07:50:00,2304520,5,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 08:00:00,2304520,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 08:10:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 08:20:00,2304520,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 08:30:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 08:40:00,2304520,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 08:50:00,2304520,4,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 09:00:00,2304520,1,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 09:10:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 09:20:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 09:30:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 09:40:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 09:50:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 10:00:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 10:10:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 10:20:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 10:30:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 10:40:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 10:50:00,2304520,5,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,<,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 11:00:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 11:10:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 11:20:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 11:30:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 11:40:00,2304520,4,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 11:50:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 12:00:00,2304520,7,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,<,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 12:10:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 12:20:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 12:30:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 12:40:00,2304520,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 12:50:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 13:00:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 13:10:00,2304520,6,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,<,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 13:20:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 13:30:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 13:40:00,2304520,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 13:50:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 14:00:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 14:10:00,2304520,5,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 14:20:00,2304520,7,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 14:30:00,2304520,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 14:40:00,2304520,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 14:50:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 15:00:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 15:10:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 15:20:00,2304520,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 15:30:00,2304520,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 15:40:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 15:50:00,2304520,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 16:00:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 16:10:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 16:20:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 16:30:00,2304520,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 16:40:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 16:50:00,2304520,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 17:00:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 17:10:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 17:20:00,2304520,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 17:30:00,2304520,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 17:40:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 17:50:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 18:00:00,2304520,7,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,<,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 18:10:00,2304520,7,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 18:20:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 18:30:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 18:40:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 18:50:00,2304520,5,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,>,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 19:00:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 19:10:00,2304520,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 19:20:00,2304520,4,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,<,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 19:30:00,2304520,1,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 19:40:00,2304520,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
2016-06-17 19:50:00,2304520,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63002,=,G,b,|,0.0,0.0,0.0,0.0,True,False,False,False,True,63002,Unknown alarm,0
